137.019483,35.176970
137.019465,35.176993
137.019447,35.177016
137.019429,35.177040
137.019411,35.177063
137.019392,35.177087
137.019374,35.177110
137.019356,35.177134
137.019338,35.177157
137.019319,35.177180
137.019301,35.177203
137.019282,35.177226
137.019263,35.177249
137.019245,35.177272
137.019226,35.177296
137.019208,35.177319
137.019188,35.177341
137.019169,35.177364
137.019150,35.177386
137.019131,35.177409
137.019111,35.177432
137.019092,35.177454
137.019073,35.177477
137.019054,35.177499
137.019034,35.177522
137.019014,35.177544
137.018995,35.177566
137.018975,35.177589
137.018956,35.177611
137.018936,35.177633
137.018917,35.177656
137.018897,35.177678
137.018877,35.177699
137.018857,35.177721
137.018837,35.177743
137.018817,35.177765
137.018797,35.177787
137.018777,35.177809
137.018757,35.177831
137.018736,35.177852
137.018716,35.177874
137.018695,35.177895
137.018675,35.177916
137.018654,35.177938
137.018634,35.177959
137.018613,35.177981
137.018593,35.178002
137.018572,35.178023
137.018551,35.178045
137.018530,35.178066
137.018509,35.178087
137.018489,35.178108
137.018468,35.178129
137.018447,35.178150
137.018426,35.178171
137.018405,35.178192
137.018383,35.178212
137.018362,35.178233
137.018341,35.178254
137.018320,35.178274
137.018298,35.178295
137.018277,35.178316
137.018256,35.178336
137.018235,35.178357
137.018213,35.178377
137.018192,35.178398
137.018170,35.178418
137.018149,35.178439
137.018127,35.178459
137.018105,35.178480
137.018084,35.178500
137.018062,35.178520
137.018040,35.178540
137.018018,35.178560
137.017997,35.178580
137.017975,35.178600
137.017953,35.178620
137.017931,35.178640
137.017909,35.178660
137.017887,35.178680
137.017865,35.178700
137.017843,35.178720
137.017821,35.178739
137.017799,35.178759
137.017776,35.178779
137.017754,35.178799
137.017732,35.178819
137.017710,35.178838
137.017688,35.178858
137.017665,35.178877
137.017643,35.178896
137.017620,35.178916
137.017598,35.178935
137.017575,35.178954
137.017553,35.178974
137.017530,35.178993
137.017508,35.179012
137.017485,35.179032
137.017463,35.179051
137.017440,35.179071
137.017418,35.179090
137.017395,35.179109
137.017373,35.179129
137.017350,35.179148
137.017328,35.179167
137.017305,35.179186
137.017282,35.179205
137.017259,35.179224
137.017237,35.179243
137.017214,35.179262
137.017191,35.179281
137.017168,35.179300
137.017146,35.179319
137.017123,35.179338
137.017100,35.179358
137.017078,35.179377
137.017055,35.179396
137.017032,35.179415
137.017010,35.179434
137.016987,35.179453
137.016964,35.179472
137.016942,35.179491
137.016919,35.179511
137.016896,35.179530
137.016874,35.179549
137.016851,35.179568
137.016828,35.179587
137.016806,35.179606
137.016783,35.179625
137.016761,35.179645
137.016738,35.179664
137.016715,35.179683
137.016693,35.179702
137.016670,35.179721
137.016647,35.179741
137.016625,35.179760
137.016602,35.179779
137.016579,35.179798
137.016556,35.179817
137.016534,35.179836
137.016511,35.179855
137.016488,35.179874
137.016465,35.179893
137.016442,35.179912
137.016420,35.179931
137.016397,35.179950
137.016374,35.179969
137.016351,35.179988
137.016329,35.180007
137.016306,35.180026
137.016283,35.180045
137.016260,35.180064
137.016238,35.180083
137.016215,35.180102
137.016192,35.180121
137.016169,35.180140
137.016147,35.180159
137.016124,35.180178
137.016101,35.180197
137.016078,35.180216
137.016056,35.180235
137.016033,35.180254
137.016010,35.180273
137.015988,35.180292
137.015965,35.180312
137.015942,35.180331
137.015920,35.180350
137.015897,35.180369
137.015875,35.180389
137.015852,35.180408
137.015830,35.180428
137.015808,35.180447
137.015786,35.180467
137.015763,35.180486
137.015741,35.180506
137.015719,35.180526
137.015697,35.180546
137.015675,35.180566
137.015653,35.180586
137.015631,35.180606
137.015609,35.180626
137.015588,35.180646
137.015566,35.180666
137.015544,35.180686
137.015522,35.180706
137.015501,35.180727
137.015479,35.180747
137.015458,35.180767
137.015436,35.180788
137.015415,35.180808
137.015393,35.180829
137.015372,35.180849
137.015350,35.180870
137.015329,35.180890
137.015307,35.180911
137.015286,35.180931
137.015265,35.180952
137.015243,35.180972
137.015222,35.180993
137.015200,35.181013
137.015179,35.181034
137.015158,35.181054
137.015136,35.181075
137.015115,35.181096
137.015093,35.181116
137.015072,35.181137
137.015051,35.181157
137.015029,35.181178
137.015008,35.181198
137.014986,35.181219
137.014965,35.181239
137.014944,35.181260
137.014922,35.181280
137.014901,35.181301
137.014879,35.181321
137.014858,35.181342
137.014837,35.181363
137.014815,35.181383
137.014794,35.181404
137.014773,35.181424
137.014752,35.181445
137.014731,35.181466
137.014709,35.181487
137.014688,35.181508
137.014667,35.181529
137.014646,35.181550
137.014625,35.181571
137.014604,35.181592
137.014583,35.181613
137.014563,35.181634
137.014542,35.181655
137.014521,35.181676
137.014500,35.181697
137.014480,35.181719
137.014459,35.181740
137.014438,35.181761
137.014417,35.181782
137.014397,35.181804
137.014376,35.181825
137.014356,35.181847
137.014335,35.181868
137.014315,35.181890
137.014295,35.181911
137.014274,35.181933
137.014254,35.181954
137.014233,35.181976
137.014214,35.181998
137.014194,35.182020
137.014174,35.182042
137.014154,35.182064
137.014134,35.182086
137.014114,35.182108
137.014094,35.182130
137.014074,35.182152
137.014054,35.182174
137.014035,35.182196
137.014016,35.182219
137.013996,35.182241
137.013977,35.182263
137.013957,35.182286
137.013938,35.182308
137.013919,35.182331
137.013899,35.182353
137.013880,35.182376
137.013861,35.182399
137.013842,35.182422
137.013824,35.182445
137.013805,35.182468
137.013786,35.182490
137.013767,35.182513
137.013748,35.182536
137.013729,35.182559
137.013711,35.182582
137.013693,35.182606
137.013674,35.182629
137.013656,35.182652
137.013637,35.182675
137.013619,35.182699
137.013600,35.182722
137.013582,35.182745
137.013564,35.182768
137.013546,35.182792
137.013528,35.182816
137.013510,35.182839
137.013492,35.182863
137.013474,35.182887
137.013457,35.182911
137.013439,35.182934
137.013421,35.182958
137.013404,35.182982
137.013387,35.183006
137.013369,35.183031
137.013352,35.183055
137.013335,35.183079
137.013318,35.183103
137.013301,35.183128
137.013284,35.183152
137.013267,35.183176
137.013250,35.183200
137.013233,35.183225
137.013216,35.183249
137.013199,35.183273
137.013182,35.183297
137.013165,35.183322
137.013148,35.183346
137.013131,35.183370
137.013114,35.183395
137.013097,35.183419
137.013080,35.183443
137.013063,35.183468
137.013046,35.183492
137.013029,35.183517
137.013012,35.183541
137.012996,35.183565
137.012979,35.183590
137.012962,35.183614
137.012946,35.183639
137.012929,35.183664
137.012913,35.183689
137.012897,35.183713
137.012880,35.183738
137.012864,35.183763
137.012848,35.183788
137.012831,35.183812
137.012816,35.183838
137.012801,35.183863
137.012785,35.183888
137.012770,35.183914
137.012755,35.183939
137.012739,35.183965
137.012724,35.183990
137.012709,35.184015
137.012694,35.184041
137.012680,35.184067
137.012665,35.184093
137.012651,35.184119
137.012637,35.184145
137.012623,35.184171
137.012609,35.184198
137.012595,35.184224
137.012581,35.184250
137.012567,35.184276
137.012554,35.184303
137.012541,35.184329
137.012528,35.184356
137.012515,35.184382
137.012501,35.184409
137.012488,35.184436
137.012475,35.184462
137.012462,35.184489
137.012450,35.184516
137.012438,35.184543
137.012425,35.184570
137.012413,35.184597
137.012401,35.184624
137.012388,35.184651
137.012376,35.184678
137.012364,35.184705
137.012352,35.184732
137.012340,35.184759
137.012329,35.184787
137.012317,35.184814
137.012305,35.184841
137.012293,35.184868
137.012282,35.184895
137.012270,35.184923
137.012259,35.184950
137.012247,35.184978
137.012236,35.185005
137.012225,35.185033
137.012214,35.185060
137.012202,35.185087
137.012191,35.185115
137.012180,35.185142
137.012170,35.185170
137.012159,35.185198
137.012149,35.185226
137.012138,35.185253
137.012128,35.185281
137.012118,35.185309
137.012107,35.185337
137.012097,35.185364
137.012086,35.185392
137.012076,35.185420
137.012066,35.185448
137.012055,35.185476
137.012045,35.185504
137.012035,35.185531
137.012024,35.185559
137.012014,35.185587
137.012004,35.185615
137.011994,35.185643
137.011984,35.185671
137.011974,35.185699
137.011964,35.185727
137.011954,35.185754
137.011944,35.185782
137.011935,35.185811
137.011925,35.185839
137.011916,35.185867
137.011907,35.185895
137.011898,35.185923
137.011889,35.185951
137.011879,35.185980
137.011870,35.186008
137.011862,35.186036
137.011853,35.186065
137.011844,35.186093
137.011836,35.186121
137.011827,35.186150
137.011819,35.186178
137.011810,35.186207
137.011802,35.186235
137.011793,35.186264
137.011785,35.186292
137.011777,35.186321
137.011769,35.186349
137.011760,35.186378
137.011752,35.186406
137.011744,35.186435
137.011736,35.186463
137.011728,35.186492
137.011720,35.186520
137.011712,35.186549
137.011703,35.186577
137.011695,35.186606
137.011687,35.186634
137.011679,35.186663
137.011672,35.186691
137.011664,35.186720
137.011656,35.186749
137.011648,35.186777
137.011641,35.186806
137.011633,35.186835
137.011625,35.186863
137.011618,35.186892
137.011611,35.186921
137.011604,35.186950
137.011597,35.186979
137.011590,35.187007
137.011583,35.187036
137.011576,35.187065
137.011569,35.187094
137.011563,35.187123
137.011556,35.187152
137.011549,35.187181
137.011543,35.187210
137.011536,35.187238
137.011530,35.187267
137.011523,35.187296
137.011517,35.187325
137.011511,35.187354
137.011505,35.187383
137.011498,35.187412
137.011492,35.187441
137.011486,35.187470
137.011480,35.187499
137.011474,35.187528
137.011468,35.187557
137.011462,35.187587
137.011456,35.187616
137.011450,35.187645
137.011444,35.187674
137.011438,35.187703
137.011433,35.187732
137.011427,35.187761
137.011422,35.187790
137.011416,35.187819
137.011411,35.187849
137.011405,35.187878
137.011400,35.187907
137.011394,35.187936
137.011389,35.187965
137.011384,35.187994
137.011379,35.188024
137.011374,35.188053
137.011369,35.188082
137.011364,35.188111
137.011359,35.188141
137.011354,35.188170
137.011350,35.188199
137.011345,35.188228
137.011341,35.188258
137.011336,35.188287
137.011332,35.188316
137.011327,35.188346
137.011323,35.188375
137.011319,35.188404
137.011314,35.188434
137.011310,35.188463
137.011306,35.188492
137.011301,35.188522
137.011297,35.188551
137.011293,35.188581
137.011288,35.188610
137.011285,35.188639
137.011281,35.188669
137.011277,35.188698
137.011273,35.188727
137.011269,35.188757
137.011265,35.188786
137.011261,35.188816
137.011258,35.188845
137.011255,35.188875
137.011252,35.188904
137.011248,35.188934
137.011245,35.188963
137.011242,35.188993
137.011239,35.189022
137.011236,35.189052
137.011233,35.189081
137.011231,35.189111
137.011228,35.189140
137.011225,35.189170
137.011223,35.189199
137.011220,35.189229
137.011218,35.189258
137.011215,35.189288
137.011213,35.189318
137.011211,35.189347
137.011209,35.189377
137.011207,35.189406
137.011205,35.189436
137.011202,35.189465
137.011200,35.189495
137.011198,35.189525
137.011197,35.189554
137.011195,35.189584
137.011193,35.189614
137.011192,35.189643
137.011190,35.189673
137.011188,35.189702
137.011187,35.189732
137.011185,35.189762
137.011184,35.189791
137.011184,35.189821
137.011183,35.189851
137.011182,35.189880
137.011181,35.189910
137.011180,35.189939
137.011179,35.189969
137.011178,35.189999
137.011178,35.190028
137.011178,35.190058
137.011177,35.190088
137.011177,35.190117
137.011177,35.190147
137.011177,35.190177
137.011176,35.190206
137.011176,35.190236
137.011176,35.190266
137.011176,35.190295
137.011176,35.190325
137.011176,35.190355
137.011176,35.190384
137.011176,35.190414
137.011176,35.190444
137.011176,35.190473
137.011176,35.190503
137.011176,35.190533
137.011176,35.190562
137.011176,35.190592
137.011176,35.190622
137.011176,35.190651
137.011177,35.190681
137.011177,35.190711
137.011177,35.190740
137.011177,35.190770
137.011178,35.190800
137.011178,35.190829
137.011178,35.190859
137.011179,35.190889
137.011179,35.190918
137.011180,35.190948
137.011180,35.190978
137.011181,35.191007
137.011181,35.191037
137.011182,35.191067
137.011182,35.191096
137.011183,35.191126
137.011184,35.191155
137.011185,35.191185
137.011186,35.191215
137.011187,35.191244
137.011188,35.191274
137.011189,35.191304
137.011190,35.191333
137.011191,35.191363
137.011192,35.191393
137.011193,35.191422
137.011195,35.191452
137.011196,35.191482
137.011197,35.191511
137.011198,35.191541
137.011200,35.191570
137.011201,35.191600
137.011203,35.191630
137.011204,35.191659
137.011206,35.191689
137.011207,35.191719
137.011209,35.191748
137.011211,35.191778
137.011212,35.191807
137.011214,35.191837
137.011216,35.191867
137.011217,35.191896
137.011219,35.191926
137.011221,35.191955
137.011222,35.191985
137.011224,35.192015
137.011226,35.192044
137.011228,35.192074
137.011230,35.192103
137.011232,35.192133
137.011233,35.192163
137.011235,35.192192
137.011237,35.192222
137.011239,35.192251
137.011241,35.192281
137.011243,35.192311
137.011245,35.192340
137.011247,35.192370
137.011250,35.192399
137.011252,35.192429
137.011254,35.192459
137.011256,35.192488
137.011259,35.192518
137.011261,35.192547
137.011264,35.192577
137.011266,35.192606
137.011269,35.192636
137.011271,35.192665
137.011274,35.192695
137.011277,35.192725
137.011279,35.192754
137.011282,35.192784
137.011285,35.192813
137.011287,35.192843
137.011290,35.192872
137.011293,35.192902
137.011295,35.192931
137.011298,35.192961
137.011301,35.192990
137.011304,35.193020
137.011307,35.193049
137.011310,35.193079
137.011313,35.193108
137.011316,35.193138
137.011319,35.193167
137.011322,35.193197
137.011324,35.193226
137.011327,35.193256
137.011330,35.193286
137.011333,35.193315
137.011336,35.193345
137.011338,35.193374
137.011341,35.193404
137.011344,35.193433
137.011348,35.193463
137.011351,35.193492
137.011354,35.193522
137.011357,35.193551
137.011360,35.193581
137.011363,35.193610
137.011366,35.193640
137.011369,35.193669
137.011373,35.193699
137.011376,35.193728
137.011379,35.193758
137.011382,35.193787
137.011385,35.193817
137.011389,35.193846
137.011392,35.193876
137.011395,35.193905
137.011398,35.193935
137.011401,35.193964
137.011405,35.193993
137.011408,35.194023
137.011411,35.194052
137.011414,35.194082
137.011417,35.194111
137.011420,35.194141
137.011423,35.194170
137.011427,35.194200
137.011430,35.194229
137.011433,35.194259
137.011436,35.194288
137.011439,35.194318
137.011442,35.194347
137.011445,35.194377
137.011449,35.194406
137.011452,35.194436
137.011455,35.194465
137.011458,35.194495
137.011461,35.194524
137.011465,35.194554
137.011468,35.194583
137.011471,35.194613
137.011474,35.194642
137.011477,35.194672
137.011480,35.194701
137.011483,35.194731
137.011486,35.194760
137.011489,35.194790
137.011492,35.194819
137.011495,35.194849
137.011498,35.194878
137.011502,35.194908
137.011505,35.194937
137.011508,35.194967
137.011511,35.194996
137.011513,35.195026
137.011516,35.195055
137.011518,35.195085
137.011521,35.195115
137.011523,35.195144
137.011526,35.195174
137.011528,35.195203
137.011531,35.195233
137.011532,35.195262
137.011534,35.195292
137.011536,35.195322
137.011538,35.195351
137.011540,35.195381
137.011542,35.195410
137.011544,35.195440
137.011545,35.195470
137.011547,35.195499
137.011549,35.195529
137.011550,35.195558
137.011552,35.195588
137.011554,35.195618
137.011556,35.195647
137.011557,35.195677
137.011559,35.195707
137.011561,35.195736
137.011563,35.195766
137.011564,35.195795
137.011566,35.195825
137.011568,35.195855
137.011570,35.195884
137.011571,35.195914
137.011574,35.195943
137.011576,35.195973
137.011578,35.196003
137.011580,35.196032
137.011582,35.196062
137.011584,35.196091
137.011586,35.196121
137.011588,35.196150
137.011590,35.196180
137.011593,35.196210
137.011595,35.196239
137.011597,35.196269
137.011599,35.196298
137.011601,35.196328
137.011603,35.196358
137.011606,35.196387
137.011608,35.196417
137.011610,35.196446
137.011613,35.196476
137.011615,35.196505
137.011617,35.196535
137.011620,35.196565
137.011622,35.196594
137.011624,35.196624
137.011626,35.196653
137.011628,35.196683
137.011631,35.196712
137.011633,35.196742
137.011635,35.196772
137.011637,35.196801
137.011639,35.196831
137.011641,35.196860
137.011643,35.196890
137.011645,35.196920
137.011647,35.196949
137.011649,35.196979
137.011652,35.197008
137.011654,35.197038
137.011656,35.197067
137.011658,35.197097
137.011660,35.197127
137.011662,35.197156
137.011663,35.197186
137.011665,35.197215
137.011667,35.197245
137.011668,35.197275
137.011670,35.197304
137.011671,35.197334
137.011673,35.197364
137.011674,35.197393
137.011676,35.197423
137.011677,35.197452
137.011679,35.197482
137.011680,35.197512
137.011682,35.197541
137.011683,35.197571
137.011684,35.197601
137.011685,35.197630
137.011686,35.197660
137.011687,35.197690
137.011688,35.197719
137.011689,35.197749
137.011690,35.197778
137.011691,35.197808
137.011692,35.197838
137.011693,35.197867
137.011694,35.197897
137.011694,35.197927
137.011695,35.197956
137.011696,35.197986
137.011696,35.198016
137.011697,35.198045
137.011698,35.198075
137.011698,35.198105
137.011698,35.198134
137.011699,35.198164
137.011699,35.198194
137.011699,35.198223
137.011700,35.198253
137.011700,35.198283
137.011700,35.198312
137.011701,35.198342
137.011701,35.198372
137.011701,35.198401
137.011702,35.198431
137.011702,35.198461
137.011702,35.198490
137.011702,35.198520
137.011702,35.198549
137.011702,35.198579
137.011702,35.198609
137.011702,35.198638
137.011702,35.198668
137.011702,35.198698
137.011702,35.198727
137.011701,35.198757
137.011701,35.198787
137.011701,35.198816
137.011700,35.198846
137.011700,35.198876
137.011699,35.198905
137.011698,35.198935
137.011698,35.198965
137.011697,35.198994
137.011696,35.199024
137.011696,35.199054
137.011695,35.199083
137.011694,35.199113
137.011693,35.199143
137.011692,35.199172
137.011691,35.199202
137.011690,35.199232
137.011688,35.199261
137.011687,35.199291
137.011686,35.199320
137.011685,35.199350
137.011684,35.199380
137.011682,35.199409
137.011681,35.199439
137.011679,35.199469
137.011678,35.199498
137.011676,35.199528
137.011675,35.199557
137.011673,35.199587
137.011672,35.199617
137.011670,35.199646
137.011668,35.199676
137.011667,35.199706
137.011665,35.199735
137.011663,35.199765
137.011661,35.199794
137.011659,35.199824
137.011657,35.199854
137.011656,35.199883
137.011654,35.199913
137.011652,35.199942
137.011650,35.199972
137.011648,35.200002
137.011646,35.200031
137.011644,35.200061
137.011642,35.200090
137.011640,35.200120
137.011638,35.200150
137.011636,35.200179
137.011634,35.200209
137.011631,35.200238
137.011629,35.200268
137.011627,35.200297
137.011624,35.200327
137.011622,35.200357
137.011620,35.200386
137.011617,35.200416
137.011615,35.200445
137.011612,35.200475
137.011610,35.200504
137.011607,35.200534
137.011604,35.200563
137.011601,35.200593
137.011598,35.200622
137.011595,35.200652
137.011592,35.200681
137.011589,35.200711
137.011586,35.200740
137.011583,35.200770
137.011580,35.200799
137.011577,35.200829
137.011574,35.200858
137.011571,35.200888
137.011567,35.200917
137.011564,35.200947
137.011561,35.200976
137.011558,35.201006
137.011554,35.201035
137.011551,35.201065
137.011547,35.201094
137.011544,35.201124
137.011540,35.201153
137.011537,35.201183
137.011533,35.201212
137.011530,35.201241
137.011526,35.201271
137.011522,35.201300
137.011518,35.201330
137.011515,35.201359
137.011511,35.201389
137.011507,35.201418
137.011502,35.201447
137.011498,35.201477
137.011494,35.201506
137.011489,35.201535
137.011485,35.201565
137.011481,35.201594
137.011477,35.201623
137.011473,35.201653
137.011469,35.201682
137.011465,35.201712
137.011461,35.201741
137.011457,35.201770
137.011452,35.201800
137.011448,35.201829
137.011444,35.201858
137.011440,35.201888
137.011435,35.201917
137.011431,35.201946
137.011426,35.201976
137.011422,35.202005
137.011417,35.202034
137.011413,35.202064
137.011408,35.202093
137.011403,35.202122
137.011399,35.202152
137.011394,35.202181
137.011389,35.202210
137.011384,35.202239
137.011379,35.202268
137.011373,35.202298
137.011368,35.202327
137.011363,35.202356
137.011357,35.202385
137.011352,35.202414
137.011346,35.202443
137.011341,35.202473
137.011335,35.202502
137.011330,35.202531
137.011324,35.202560
137.011319,35.202589
137.011313,35.202618
137.011307,35.202647
137.011301,35.202676
137.011295,35.202706
137.011290,35.202735
137.011284,35.202764
137.011278,35.202793
137.011272,35.202822
137.011266,35.202851
137.011261,35.202880
137.011255,35.202909
137.011249,35.202938
137.011243,35.202967
137.011237,35.202996
137.011231,35.203025
137.011225,35.203054
137.011219,35.203083
137.011213,35.203113
137.011207,35.203142
137.011201,35.203171
137.011195,35.203200
137.011189,35.203229
137.011183,35.203258
137.011176,35.203287
137.011170,35.203316
137.011164,35.203345
137.011157,35.203374
137.011151,35.203403
137.011144,35.203431
137.011137,35.203460
137.011131,35.203489
137.011124,35.203518
137.011117,35.203547
137.011110,35.203576
137.011103,35.203605
137.011096,35.203633
137.011090,35.203662
137.011083,35.203691
137.011076,35.203720
137.011069,35.203749
137.011062,35.203778
137.011055,35.203806
137.011047,35.203835
137.011040,35.203864
137.011033,35.203893
137.011026,35.203922
137.011019,35.203950
137.011011,35.203979
137.011004,35.204008
137.010996,35.204036
137.010989,35.204065
137.010982,35.204094
137.010974,35.204123
137.010966,35.204151
137.010959,35.204180
137.010951,35.204209
137.010943,35.204237
137.010936,35.204266
137.010928,35.204295
137.010920,35.204323
137.010913,35.204352
137.010905,35.204380
137.010897,35.204409
137.010890,35.204438
137.010882,35.204466
137.010874,35.204495
137.010866,35.204524
137.010858,35.204552
137.010850,35.204581
137.010842,35.204609
137.010834,35.204638
137.010826,35.204666
137.010818,35.204695
137.010809,35.204723
137.010801,35.204752
137.010793,35.204780
137.010785,35.204809
137.010776,35.204837
137.010768,35.204866
137.010760,35.204894
137.010751,35.204923
137.010743,35.204951
137.010734,35.204979
137.010726,35.205008
137.010717,35.205036
137.010709,35.205065
137.010700,35.205093
137.010691,35.205121
137.010682,35.205150
137.010673,35.205178
137.010665,35.205206
137.010656,35.205235
137.010647,35.205263
137.010638,35.205291
137.010629,35.205319
137.010619,35.205348
137.010610,35.205376
137.010601,35.205404
137.010592,35.205432
137.010583,35.205460
137.010574,35.205489
137.010564,35.205517
137.010555,35.205545
137.010546,35.205573
137.010537,35.205601
137.010527,35.205630
137.010518,35.205658
137.010509,35.205686
137.010500,35.205714
137.010490,35.205742
137.010481,35.205770
137.010472,35.205799
137.010462,35.205827
137.010453,35.205855
137.010444,35.205883
137.010434,35.205911
137.010425,35.205939
137.010416,35.205967
137.010406,35.205996
137.010397,35.206024
137.010387,35.206052
137.010378,35.206080
137.010368,35.206108
137.010359,35.206136
137.010349,35.206164
137.010340,35.206192
137.010330,35.206220
137.010321,35.206248
137.010311,35.206276
137.010301,35.206304
137.010291,35.206333
137.010282,35.206361
137.010272,35.206389
137.010262,35.206417
137.010253,35.206445
137.010243,35.206473
137.010233,35.206501
137.010223,35.206528
137.010213,35.206556
137.010203,35.206584
137.010193,35.206612
137.010183,35.206640
137.010173,35.206668
137.010163,35.206696
137.010153,35.206724
137.010143,35.206752
137.010133,35.206780
137.010123,35.206808
137.010113,35.206836
137.010103,35.206864
137.010093,35.206892
137.010083,35.206919
137.010073,35.206947
137.010063,35.206975
137.010053,35.207003
137.010044,35.207031
137.010034,35.207059
137.010024,35.207087
137.010014,35.207115
137.010005,35.207143
137.009995,35.207171
137.009985,35.207200
137.009976,35.207228
137.009966,35.207256
137.009957,35.207284
137.009947,35.207312
137.009938,35.207340
137.009929,35.207368
137.009920,35.207397
137.009911,35.207425
137.009901,35.207453
137.009892,35.207481
137.009883,35.207509
137.009874,35.207538
137.009866,35.207566
137.009857,35.207594
137.009848,35.207623
137.009839,35.207651
137.009831,35.207679
137.009822,35.207708
137.009813,35.207736
137.009804,35.207764
137.009796,35.207793
137.009787,35.207821
137.009779,35.207850
137.009770,35.207878
137.009761,35.207906
137.009753,35.207935
137.009744,35.207963
137.009735,35.207991
137.009726,35.208019
137.009716,35.208048
137.009707,35.208076
137.009698,35.208104
137.009689,35.208132
137.009680,35.208161
137.009671,35.208189
137.009662,35.208217
137.009652,35.208245
137.009643,35.208273
137.009634,35.208302
137.009625,35.208330
137.009616,35.208358
137.009606,35.208386
137.009597,35.208414
137.009587,35.208442
137.009578,35.208470
137.009568,35.208499
137.009559,35.208527
137.009549,35.208555
137.009540,35.208583
137.009531,35.208611
137.009521,35.208639
137.009512,35.208667
137.009502,35.208695
137.009493,35.208724
137.009483,35.208752
137.009474,35.208780
137.009465,35.208808
137.009455,35.208836
137.009446,35.208864
137.009436,35.208892
137.009427,35.208920
137.009418,35.208949
137.009408,35.208977
137.009399,35.209005
137.009390,35.209033
137.009380,35.209061
137.009371,35.209089
137.009362,35.209118
137.009353,35.209146
137.009344,35.209174
137.009334,35.209202
137.009325,35.209230
137.009316,35.209259
137.009307,35.209287
137.009298,35.209315
137.009289,35.209344
137.009281,35.209372
137.009272,35.209400
137.009263,35.209428
137.009254,35.209457
137.009245,35.209485
137.009237,35.209513
137.009228,35.209542
137.009219,35.209570
137.009211,35.209599
137.009202,35.209627
137.009194,35.209655
137.009185,35.209684
137.009177,35.209712
137.009169,35.209741
137.009160,35.209769
137.009152,35.209798
137.009144,35.209826
137.009135,35.209855
137.009127,35.209883
137.009119,35.209912
