1.388271498533807588e-02,1.563421912994487212e-02,5.756313502294140710e-02
1.380415908597771961e-02,1.570035806764006475e-02,5.760219570680324974e-02
1.394487162661625645e-02,1.576558362691589041e-02,5.763539402004044104e-02
1.402289269823650368e-02,1.588725482360489952e-02,5.770182081308751487e-02
1.399150459662358396e-02,1.603914793139005895e-02,5.778789610047517511e-02
1.387578591384994176e-02,1.616080534123500237e-02,5.785904396214706924e-02
1.375148356473971517e-02,1.627032113707256589e-02,5.792358534440147921e-02
1.363505238572626510e-02,1.636898209101557075e-02,5.798184202401367865e-02
1.346543636910901669e-02,1.646011198138757139e-02,5.803716249055144299e-02
1.333271526647474524e-02,1.654858101085485145e-02,5.809008974232304778e-02
1.318263002913687247e-02,1.661313790819347880e-02,5.813001017350635097e-02
1.304370510694142886e-02,1.668369552941179404e-02,5.817303273391383894e-02
1.286965922239843158e-02,1.674387050814480846e-02,5.821107278206658769e-02
1.265298109801305144e-02,1.680031269884697809e-02,5.824806202793756521e-02
1.248169317525764030e-02,1.686433305817070655e-02,5.828820368065386337e-02
1.229493715958256128e-02,1.693222637177328738e-02,5.833089943652396137e-02
1.223977701271034869e-02,1.700607904872335555e-02,5.837372088644690593e-02
1.205564775746923410e-02,1.700829987952164057e-02,5.837946259078082012e-02
1.186385871208995267e-02,1.698902816932483864e-02,5.837332369323991466e-02
1.166313886345929883e-02,1.695150152868110313e-02,5.835715441028204581e-02
1.147700787645494422e-02,1.688827391289116076e-02,5.807918452629829559e-02
1.134330731927106657e-02,1.678723702615413094e-02,5.715737450931207553e-02
1.121377058282365009e-02,1.668844969280719112e-02,5.625389068523053288e-02
1.109117840691305895e-02,1.659574235769331607e-02,5.537867796751469451e-02
1.097889373734635583e-02,1.650904953330319461e-02,5.453839814096529681e-02
1.087674163898537903e-02,1.642511063101523977e-02,5.374522341765976957e-02
1.078066489219348632e-02,1.633859818450164592e-02,5.300800265891834201e-02
1.068376540357992600e-02,1.624295540050540651e-02,5.231953610939409083e-02
1.057660032016599465e-02,1.613127621905316444e-02,5.165482070809527398e-02
1.044830088537286941e-02,1.599525521549888599e-02,5.097049703455276692e-02
1.029096859548843217e-02,1.582855159047592136e-02,5.021440708459837254e-02
1.010470002928687792e-02,1.562823678852394080e-02,4.935915458247418230e-02
9.897799139107833419e-03,1.539748982610380200e-02,4.841800276463631425e-02
9.685488015332924944e-03,1.514482178161886614e-02,4.742893134609214162e-02
9.485231015921989639e-03,1.488370814623988722e-02,4.644633065738838079e-02
9.306228635797737098e-03,1.462597458546440084e-02,4.550417328712776099e-02
9.155067365136066587e-03,1.438198076370426730e-02,4.462002623613575691e-02
9.028381524768381780e-03,1.415718512230591461e-02,4.378732324709180834e-02
8.923669177770763780e-03,1.395609366147155216e-02,4.300834189623344017e-02
8.842868277470663022e-03,1.378297226053590806e-02,4.229621469820180751e-02
8.789909397753654929e-03,1.364381819666765118e-02,4.166785504474762591e-02
