7.119999999999999940e-02	2.076500000000000057e+01	3.800900000000000034e+01	-8.894000000000000128e+00	8.000000000000000167e-02	3.350000000000000200e-02
7.249999999999999500e-02	2.087300000000000111e+01	3.813000000000000256e+01	-8.263700000000000045e+00	7.739999999999999658e-02	3.289999999999999869e-02
3.230000000000000232e-02	2.097400000000000020e+01	3.822599999999999909e+01	-7.785099999999999909e+00	7.820000000000000562e-02	3.590000000000000135e-02
2.029999999999999860e-02	2.105799999999999983e+01	3.840599999999999881e+01	-7.377900000000000347e+00	7.670000000000000429e-02	3.420000000000000123e-02
2.730000000000000135e-02	2.109199999999999875e+01	3.852700000000000102e+01	-7.291199999999999903e+00	7.829999999999999460e-02	3.699999999999999817e-02
3.049999999999999933e-02	2.096799999999999997e+01	3.863900000000000290e+01	-7.207600000000000229e+00	7.829999999999999460e-02	4.229999999999999732e-02
-4.400000000000000265e-03	2.077100000000000080e+01	3.873400000000000176e+01	-7.404099999999999682e+00	7.829999999999999460e-02	4.359999999999999987e-02
-8.300000000000000086e-03	2.055699999999999861e+01	3.888199999999999790e+01	-7.532700000000000173e+00	7.820000000000000562e-02	4.320000000000000229e-02
-1.720000000000000001e-02	2.030300000000000082e+01	3.900800000000000267e+01	-7.583300000000000374e+00	8.010000000000000453e-02	4.220000000000000140e-02
-1.269999999999999948e-02	2.007199999999999918e+01	3.912899999999999778e+01	-7.377900000000000347e+00	7.969999999999999307e-02	3.969999999999999918e-02
-1.199999999999999895e-03	1.988599999999999923e+01	3.921399999999999864e+01	-7.013200000000000323e+00	7.939999999999999836e-02	3.729999999999999982e-02
2.699999999999999969e-02	1.970100000000000051e+01	3.935099999999999909e+01	-6.608900000000000219e+00	7.939999999999999836e-02	3.740000000000000269e-02
3.839999999999999664e-02	1.948600000000000065e+01	3.945900000000000318e+01	-6.547900000000000276e+00	7.879999999999999505e-02	3.679999999999999938e-02
4.800000000000000100e-02	1.926099999999999923e+01	3.956499999999999773e+01	-6.412700000000000067e+00	7.779999999999999416e-02	3.459999999999999881e-02
5.790000000000000008e-02	1.905300000000000082e+01	3.964900000000000091e+01	-6.033100000000000129e+00	7.670000000000000429e-02	3.230000000000000232e-02
6.919999999999999762e-02	1.888700000000000045e+01	3.980100000000000193e+01	-5.891099999999999781e+00	7.649999999999999856e-02	3.180000000000000188e-02
-1.184000000000000052e-01	2.136199999999999832e+01	4.040299999999999869e+01	-6.987599999999999589e+00	7.459999999999999964e-02	5.129999999999999838e-02
-1.285999999999999921e-01	2.072299999999999898e+01	4.059700000000000131e+01	-6.502699999999999925e+00	7.630000000000000671e-02	5.550000000000000072e-02
-1.318000000000000005e-01	1.989600000000000080e+01	4.079299999999999926e+01	-6.239200000000000301e+00	7.839999999999999747e-02	5.739999999999999963e-02
-1.228000000000000064e-01	1.894500000000000028e+01	4.099199999999999733e+01	-6.118400000000000283e+00	8.039999999999999925e-02	5.559999999999999665e-02
-9.610000000000000486e-02	1.796099999999999852e+01	4.119500000000000028e+01	-5.948299999999999699e+00	8.169999999999999485e-02	5.009999999999999870e-02
-4.830000000000000265e-02	1.703500000000000014e+01	4.139699999999999847e+01	-5.544699999999999740e+00	8.200000000000000344e-02	4.150000000000000216e-02
1.930000000000000118e-02	1.623199999999999932e+01	4.159799999999999898e+01	-4.840900000000000425e+00	8.089999999999999969e-02	3.139999999999999736e-02
9.919999999999999651e-02	1.557699999999999996e+01	4.179699999999999704e+01	-3.921100000000000030e+00	7.850000000000000033e-02	2.170000000000000054e-02
1.791000000000000092e-01	1.506400000000000006e+01	4.200000000000000000e+01	-2.968700000000000117e+00	7.520000000000000295e-02	1.340000000000000045e-02
2.462999999999999912e-01	1.466900000000000048e+01	4.221399999999999864e+01	-2.174500000000000099e+00	7.149999999999999412e-02	7.000000000000000146e-03
2.918999999999999928e-01	1.437299999999999933e+01	4.244700000000000273e+01	-1.663300000000000001e+00	6.809999999999999387e-02	2.200000000000000133e-03
3.126999999999999780e-01	1.416000000000000014e+01	4.270000000000000284e+01	-1.467000000000000082e+00	6.539999999999999980e-02	-1.399999999999999986e-03
3.110999999999999877e-01	1.402599999999999980e+01	4.296699999999999875e+01	-1.536799999999999944e+00	6.389999999999999847e-02	-3.799999999999999992e-03
2.919999999999999818e-01	1.396599999999999930e+01	4.323899999999999721e+01	-1.769300000000000095e+00	6.360000000000000375e-02	-5.000000000000000104e-03
2.615000000000000102e-01	1.399000000000000021e+01	4.350500000000000256e+01	-2.028000000000000025e+00	6.410000000000000420e-02	-4.899999999999999842e-03
2.252000000000000113e-01	1.412599999999999945e+01	4.375800000000000267e+01	-2.165099999999999802e+00	6.510000000000000508e-02	-3.500000000000000073e-03
1.887000000000000066e-01	1.442600000000000016e+01	4.399900000000000233e+01	-2.051800000000000068e+00	6.619999999999999496e-02	-8.999999999999999754e-04
1.565000000000000002e-01	1.495199999999999996e+01	4.422899999999999920e+01	-1.617399999999999949e+00	6.719999999999999585e-02	2.200000000000000133e-03
1.320000000000000062e-01	1.575000000000000000e+01	4.445100000000000051e+01	-8.798000000000000265e-01	6.800000000000000488e-02	5.300000000000000024e-03
1.159000000000000030e-01	1.681500000000000128e+01	4.466299999999999670e+01	5.360000000000000181e-02	6.890000000000000291e-02	7.700000000000000247e-03
1.066000000000000003e-01	1.807999999999999829e+01	4.486099999999999710e+01	1.026000000000000023e+00	6.990000000000000380e-02	9.100000000000000450e-03
1.010000000000000064e-01	1.942899999999999849e+01	4.504699999999999704e+01	1.896800000000000042e+00	7.119999999999999940e-02	9.599999999999999159e-03
9.569999999999999341e-02	2.073000000000000043e+01	4.522599999999999909e+01	2.602599999999999802e+00	7.270000000000000073e-02	9.199999999999999845e-03
8.899999999999999578e-02	2.187800000000000011e+01	4.540500000000000114e+01	3.181299999999999795e+00	7.439999999999999392e-02	7.900000000000000772e-03
8.129999999999999727e-02	2.281099999999999994e+01	4.559700000000000131e+01	3.749099999999999877e+00	7.599999999999999811e-02	5.300000000000000024e-03
7.330000000000000404e-02	2.351800000000000068e+01	4.580899999999999750e+01	4.445400000000000240e+00	7.749999999999999944e-02	5.999999999999999474e-04
6.519999999999999407e-02	2.402799999999999869e+01	4.604699999999999704e+01	5.373899999999999899e+00	7.889999999999999791e-02	-6.599999999999999964e-03
5.550000000000000072e-02	2.438599999999999923e+01	4.630700000000000216e+01	6.566799999999999748e+00	8.010000000000000453e-02	-1.650000000000000078e-02
4.209999999999999853e-02	2.464300000000000068e+01	4.658400000000000318e+01	7.986799999999999677e+00	8.150000000000000300e-02	-2.860000000000000042e-02
2.460000000000000034e-02	2.484400000000000119e+01	4.686999999999999744e+01	9.562099999999999156e+00	8.329999999999999905e-02	-4.170000000000000095e-02
5.899999999999999863e-03	2.502100000000000080e+01	4.715800000000000125e+01	1.122400000000000020e+01	8.580000000000000127e-02	-5.449999999999999983e-02
-9.400000000000000369e-03	2.519099999999999895e+01	4.744500000000000028e+01	1.291799999999999926e+01	8.890000000000000679e-02	-6.550000000000000266e-02
-1.689999999999999836e-02	2.535099999999999909e+01	4.772899999999999920e+01	1.457600000000000051e+01	9.270000000000000462e-02	-7.349999999999999589e-02
-1.540000000000000049e-02	2.548699999999999832e+01	4.801400000000000290e+01	1.609100000000000108e+01	9.690000000000000002e-02	-7.749999999999999944e-02
-7.000000000000000146e-03	2.556899999999999906e+01	4.830299999999999727e+01	1.732400000000000162e+01	1.010000000000000064e-01	-7.729999999999999372e-02
3.700000000000000164e-03	2.557199999999999918e+01	4.860000000000000142e+01	1.814999999999999858e+01	1.044000000000000067e-01	-7.309999999999999831e-02
1.290000000000000001e-02	2.547599999999999909e+01	4.890500000000000114e+01	1.852299999999999969e+01	1.063999999999999946e-01	-6.579999999999999738e-02
1.849999999999999908e-02	2.528399999999999892e+01	4.921699999999999875e+01	1.850600000000000023e+01	1.068999999999999950e-01	-5.670000000000000040e-02
2.079999999999999905e-02	2.501999999999999957e+01	4.953399999999999892e+01	1.826099999999999923e+01	1.058000000000000052e-01	-4.730000000000000177e-02
2.199999999999999872e-02	2.472800000000000153e+01	4.985300000000000153e+01	1.799800000000000111e+01	1.037000000000000005e-01	-3.860000000000000236e-02
2.510000000000000078e-02	2.446000000000000085e+01	5.017000000000000171e+01	1.790500000000000114e+01	1.011999999999999983e-01	-3.130000000000000143e-02
3.339999999999999913e-02	2.426399999999999935e+01	5.047699999999999676e+01	1.808099999999999952e+01	9.900000000000000466e-02	-2.570000000000000062e-02
4.830000000000000265e-02	2.416600000000000037e+01	5.077000000000000313e+01	1.848799999999999955e+01	9.719999999999999474e-02	-2.199999999999999872e-02
6.850000000000000533e-02	2.416900000000000048e+01	5.105199999999999960e+01	1.895499999999999829e+01	9.569999999999999341e-02	-2.019999999999999921e-02
8.959999999999999909e-02	2.424899999999999878e+01	5.133100000000000307e+01	1.923699999999999832e+01	9.420000000000000595e-02	-2.029999999999999860e-02
1.058000000000000052e-01	2.436299999999999955e+01	5.162199999999999989e+01	1.911899999999999977e+01	9.260000000000000175e-02	-2.230000000000000038e-02
1.122999999999999970e-01	2.446199999999999974e+01	5.193500000000000227e+01	1.851800000000000068e+01	9.089999999999999469e-02	-2.589999999999999941e-02
1.072000000000000036e-01	2.449399999999999977e+01	5.227400000000000091e+01	1.752599999999999980e+01	8.970000000000000195e-02	-3.039999999999999994e-02
9.199999999999999845e-02	2.440899999999999892e+01	5.263199999999999790e+01	1.638299999999999912e+01	8.939999999999999336e-02	-3.500000000000000333e-02
