5.128000000000000336e-01	1.450699999999999967e+01	6.940300000000000580e+01	-6.445299999999999585e+00	1.024000000000000049e-01	1.389999999999999916e-02
5.302000000000000046e-01	1.446700000000000053e+01	6.954099999999999682e+01	-6.764400000000000190e+00	1.020999999999999963e-01	1.569999999999999868e-02
5.383999999999999897e-01	1.447799999999999976e+01	6.972499999999999432e+01	-6.102400000000000269e+00	1.019000000000000045e-01	1.789999999999999925e-02
5.491000000000000325e-01	1.453599999999999959e+01	6.989000000000000057e+01	-6.185299999999999798e+00	1.015999999999999959e-01	1.990000000000000102e-02
5.603000000000000203e-01	1.467699999999999960e+01	7.004000000000000625e+01	-6.537099999999999689e+00	1.015999999999999959e-01	1.940000000000000058e-02
5.703000000000000291e-01	1.481000000000000050e+01	7.013100000000000023e+01	-6.611900000000000333e+00	1.014000000000000040e-01	1.890000000000000013e-02
5.749999999999999556e-01	1.492999999999999972e+01	7.029399999999999693e+01	-6.737199999999999633e+00	1.010999999999999954e-01	1.810000000000000150e-02
5.917999999999999927e-01	1.508000000000000007e+01	7.043300000000000693e+01	-6.786200000000000010e+00	1.006999999999999978e-01	1.880000000000000074e-02
5.818999999999999728e-01	1.522400000000000020e+01	7.056499999999999773e+01	-6.811799999999999855e+00	9.969999999999999696e-02	1.789999999999999925e-02
5.754000000000000226e-01	1.535800000000000054e+01	7.064799999999999613e+01	-6.954299999999999926e+00	9.869999999999999607e-02	1.729999999999999941e-02
5.839999999999999636e-01	1.549000000000000021e+01	7.083400000000000318e+01	-6.566900000000000404e+00	9.850000000000000422e-02	1.750000000000000167e-02
5.885000000000000231e-01	1.559699999999999953e+01	7.095799999999999841e+01	-6.437400000000000233e+00	9.800000000000000377e-02	1.710000000000000062e-02
5.937999999999999945e-01	1.564199999999999946e+01	7.108700000000000330e+01	-6.386700000000000266e+00	9.750000000000000333e-02	1.710000000000000062e-02
6.018999999999999906e-01	1.557900000000000063e+01	7.117600000000000193e+01	-6.320000000000000284e+00	9.619999999999999385e-02	1.660000000000000017e-02
6.020999999999999686e-01	1.541999999999999993e+01	7.132800000000000296e+01	-5.765399999999999636e+00	9.589999999999999913e-02	1.650000000000000078e-02
6.002999999999999448e-01	1.522400000000000020e+01	7.147499999999999432e+01	-5.394300000000000317e+00	9.579999999999999627e-02	1.609999999999999973e-02
7.337000000000000188e-01	1.485100000000000087e+01	7.211599999999999966e+01	-6.434899999999999842e+00	1.009000000000000036e-01	3.370000000000000079e-02
7.310999999999999721e-01	1.553899999999999970e+01	7.236899999999999977e+01	-6.729099999999999859e+00	9.909999999999999365e-02	3.059999999999999873e-02
7.233000000000000540e-01	1.618499999999999872e+01	7.259699999999999420e+01	-7.065800000000000303e+00	9.710000000000000575e-02	2.649999999999999925e-02
7.106999999999999984e-01	1.674800000000000111e+01	7.281300000000000239e+01	-7.286800000000000388e+00	9.479999999999999538e-02	2.220000000000000098e-02
6.951000000000000512e-01	1.718599999999999994e+01	7.302700000000000102e+01	-7.248700000000000365e+00	9.239999999999999603e-02	1.839999999999999969e-02
6.795999999999999819e-01	1.746099999999999852e+01	7.324699999999999989e+01	-6.876999999999999780e+00	8.999999999999999667e-02	1.529999999999999936e-02
